_11_1,_11_2,_11_3,_11_4,_11_5,_11_6,_11_7,_11_8,_11_9,_24_1,_24_2,_24_3,_24_4,_24_5,_24_6,_24_7,_24_8,_24_9,_27_1,_27_2,_27_3,_27_4,_27_5,_27_6,_27_7,_27_8,_27_9,_28_1,_28_2,_28_3,_28_4,_28_5,_28_6,_28_7,_28_8,_28_9,_32_1,_32_2,_32_3,_32_4,_32_5,_32_6,_32_7,_32_8,_32_9,_44_1,_44_2,_44_3,_44_4,_44_5,_44_6,_44_7,_44_8,_44_9,_52_1,_52_2,_52_3,_52_4,_52_5,_52_6,_52_7,_52_8,_52_9,_53_1,_53_2,_53_3,_53_4,_53_5,_53_6,_53_7,_53_8,_53_9,_5_1,_5_2,_5_3,_5_4,_5_5,_5_6,_5_7,_5_8,_5_9,_75_1,_75_2,_75_3,_75_4,_75_5,_75_6,_75_7,_75_8,_75_9,_76_1,_76_2,_76_3,_76_4,_76_5,_76_6,_76_7,_76_8,_76_9,_84_1,_84_2,_84_3,_84_4,_84_5,_84_6,_84_7,_84_8,_84_9,_93_1,_93_2,_93_3,_93_4,_93_5,_93_6,_93_7,_93_8,_93_9,_99_1,_99_2,_99_3,_99_4,_99_5,_99_6,_99_7,_99_8,_99_9,F_SEX,M_SEX,age_0,age_20,age_30,age_40,age_50,age_60,age_70,age_80,age_99
11235.15,1842844.2500000009,35681132.26,5049044.79999999,28543,1926176.550000001,11915594.52,41302436.350000061,6170582.0900000026,1618.089,257081.1826,5731410.1086000018,931839.48439999914,5.06,410539.767,1621179.89,7608255.28099999,684411.09879999992,1558.9373,323396.31769999996,7705924.3215000005,1179096.0294000013,8.51,525595.9431,2171492.0701999995,10146014.570299989,775357.2964,2427.1335000000004,385621.7739,8597115.1629,1397759.226600003,7.5900000000000007,615809.6505,2431769.8349999995,11412382.921499986,1026616.6482000003,10058.271,619596.90940000012,15340696.313400002,2444535.3535999991,119.14,945465.053,7037763.4100000011,25172517.248999994,1374556.3672000002,2498.2392,665356.4663999998,16592373.093600005,2436120.2759999991,20.700000000000003,1094986.7964,4664238.4547999995,21730334.128199961,1467844.3494000002,7005.6457999999993,371916.78059999988,8226545.5884000007,1399647.4184,61.18,590982.70319999987,2669149.655199999,12359144.491000012,891227.4785999998,8296.1595,440427.76649999997,9741961.881000001,1657477.2059999984,72.45,699847.93799999985,3160835.118,14635829.002500016,1055400.9615,,6852.2899999999991,212358.13999999998,39317.300000000025,,5366.83,69010.840000000011,353156.93,2857.16,25234.987300000004,707155.96949999989,15340450.012799997,2476922.6449999991,80.73,942504.143,5034083.8040000005,23905193.697300036,1617711.3405,102007.43840000001,968053.69289999956,18320778.41579999,2689151.7296000044,38.64,1097451.8408000001,6985304.4793000007,30135729.225699984,1829082.543400001,23511.96,561842.99000000011,21823321.100000005,3204425.2699999949,92,1529202.1800000004,7965729.0100000007,33735988.980000049,1986630.8100000003,159720.50899999996,1070568.7005,18343406.952,2505179.6510000066,,1126174.2049999998,7808583.1135000009,31253664.383500014,1757516.9559999995,49400.87,142315.43999999997,5952532.07,1156269.0299999996,13027.2,250757.56999999995,2760347.93,14049246.109999983,708529.24000000011,868366.9999999979,654519.00000000035,278644.00000000006,148470.00000000006,145711.00000000006,177703.00000000012,210456.00000000015,208593.00000000003,172798.00000000006,172884.00000000003,7685.0000000000009
25514.100000000002,1769348.72,38729590.610000014,5773151.2399999918,,2171322.7700000014,13696671.860000001,47358293.850000054,7605235.06,1496.7172,237669.01179999998,6170773.9302000012,1059305.7243999997,,437489.8638,1852834.0072,8417220.5545999911,736518.03279999993,1812.4889999999998,291972.8274999999,8199801.5133000007,1331061.8544000012,,545463.91149999993,2456782.5929999994,11224124.98209998,894441.98119999969,2245.0758,356503.51769999991,9256160.895299999,1588958.5866000045,,656234.79569999978,2779251.0107999993,12625830.831899989,1104777.0491999998,9372.386800000002,610476.3442000004,15760004.053799996,2749299.1435999973,,993013.8022,7729164.606800003,29152747.887400027,1396882.4832,3624.3912,590283.56879999989,17520946.727399997,2736304.041,,1114979.8668,5242089.5022000009,24038422.82399996,1792514.6736,7759.5809999999992,324530.70080000005,8899701.1065999977,1531249.1286000006,,613798.03620000009,3010355.0333999991,13857791.257400002,1107103.3772,9188.9774999999991,384312.672,10539119.731500003,1813321.3364999983,,726866.09550000017,3564894.1185000008,16410542.278500011,1311043.4730000005,,6452.9299999999994,216918.96,46740.29,,4433.78,60840.929999999993,411112.21000000008,1448.33,26519.205299999994,641717.06839999987,16817330.958699998,2703720.1674999995,,1147752.7644999991,5759373.619500001,26538146.276900057,1936702.4363999995,117773.89119999997,905699.6122999998,19718837.702199992,2900955.9299000059,,1308194.8207999999,7829138.5851000017,33507762.117200032,1812630.5309,11548.3,517528.45,24493336.990000002,3519838.9699999951,,1537260.1400000008,9311902.6400000043,38209915.630000055,2215259.6200000006,187727.60500000004,1014263.2564999998,19358645.371,2672702.7275000061,,1255256.483,8605594.3935,34876779.860000044,1427853.3425,35546.73,146404.59999999995,6543056.0199999986,1172823.2199999995,,212796.63,2785822.3799999994,16183881.719999988,725197.08000000019,911528.99999999709,686047,292186.00000000023,154681.00000000012,154112.00000000006,187881.00000000012,222687.00000000012,217184.00000000017,179248.00000000003,181870,7767.9999999999973
15693.32,706876.03,14476491.120000001,3548405.7099999939,,1299185.4100000004,3341550.7900000005,27801618.430000011,931321.62000000023,784.6982,149112.61859999996,2707082.4792000009,779524.54799999937,,331536.34800000006,704947.7996,5679186.3084000042,216731.8758,2435.7775,188015.71009999991,3841147.489800002,968243.57819999987,,407323.65119999991,1004048.8561999999,7816293.0744000021,172196.17529999997,1177.0473,223668.9279,4060623.7188000027,1169286.8220000023,,497304.52200000011,1057421.6993999996,8518779.462599989,325097.8137,642.0258,401811.3134,7621483.7448,2166087.472,,750461.15200000023,3674837.1924000005,20277505.569600005,890900.91020000027,7167.0612,387477.12000000011,8551223.8974000011,1973670.9497999996,,823544.32680000016,2240217.2124,17081438.26499996,204813.13499999989,3088.8794,220145.514,3883274.9518000009,1076372.5188000002,,473247.28419999994,986835.93840000033,9212711.5260000136,150823.08680000002,3657.8835,260698.63500000004,4598615.0744999992,1274651.6669999994,,560424.41549999989,1168621.506,10909789.964999996,178606.28700000004,,5531.7999999999984,152212.08000000005,36783.93,,11389.33,37545.04,373089.39999999997,2005.37,17910.2315,441494.671,7893890.9519000016,1842603.3029999991,,779612.45029999991,2166703.1091999994,18281318.35420002,528905.0606,96616.774099999981,572385.33799999976,9530975.4147999976,1959484.5417000016,,908315.60750000016,3161604.3319000006,23224827.373300005,721927.77860000008,12938.74,287997.25000000006,9502328.4999999981,2331425.8199999989,,1104959.48,2804314.7700000009,24418746.990000002,1042306.0800000001,157203.35150000002,601714.02199999976,9420768.487,1808640.619500001,,923148.8825,3551422.2445000024,24089275.93150001,720177.10700000019,12764.850000000002,115188.13,4869474.8999999994,982895.38000000012,,171541.26000000004,1601006.5799999998,11859869.499999987,364066.75,717622.99999999884,538839.00000000012,206439.00000000012,128867.00000000004,124342.00000000007,151032.00000000006,178680.00000000015,171894.00000000006,142891,148487.00000000003,5037.9999999999982
11540.65,1534106.93,24583948.259999994,4004543.0799999945,,1217448.35,5983068.88,31498090.830000013,2319311.9200000004,1055.6304000000002,243632.61339999997,4610636.916600001,879138.11479999963,,310693.24880000006,1168524.2712000003,6518349.2374,436868.8499999998,2699.7479999999996,298452.63629999984,6286659.1959000016,1147574.1212000004,,396494.63259999995,1582651.6306000003,8997005.62869999,431348.52779999987,1583.4456,365448.9201,6915955.374900002,1318707.1722000025,,466039.87319999991,1752786.4067999995,9777523.8560999855,655303.27500000014,863.6976,615686.3346,12978616.355399998,2396255.491200001,,752064.17719999992,5333282.0627999995,22672274.5406,1062084.9200000002,7595.7984,602094.16560000018,13658409.367200002,2423012.520599999,,824166.7482,3423857.8685999988,19696771.177199956,711551.43720000028,7032.0824,345954.55740000005,6991291.8661999982,1302811.0076000004,,463699.2712,1849645.2994,10437353.239000009,375188.23860000004,8327.466,409683.02849999996,8279161.4204999972,1542802.5089999994,,549117.558,2190369.4335,12360023.572499996,444301.86149999988,,7852.4999999999991,165635.36,32667.630000000005,,10818.550000000001,58951.06,381990.47000000003,6389.68,25992.2244,650791.0774999999,12439755.126900004,2284490.5341999996,,788325.57000000018,3394480.3159000017,20613624.180900026,585035.6975,122993.65820000002,897964.17759999994,14385427.151899999,2396540.3777000033,,916693.70730000013,4741436.0391999986,26664554.0581,873744.32739999983,6616.04,494283.17000000004,16808719.02,2851036.9799999977,,1159042.5700000005,4858849.2100000009,28047070.470000006,957447.37999999989,197692.469,1000583.7790000001,14192662.0745,2162286.5615000022,,921246.16349999967,5353341.6820000028,28077575.9095,1061621.6650000003,22625.73,186703.42,5739230.709999999,1182452.7400000002,,231422.2300000001,2216545.76,13146601.829999994,432606.23000000004,805267.99999999779,613290.00000000012,250974.00000000023,141588.00000000003,138120.00000000006,167855.00000000012,197688.00000000009,192790.00000000009,161189,166947.00000000003,6441.0000000000009
29230.57,1930001.2600000002,37148834.650000021,5243773.1099999947,,1727372.9800000009,13099481.13,42359265.500000045,6566632.9999999991,3897.2075999999993,279047.0474,6197144.8748000022,1015644.9687999998,,393878.21660000004,1780922.2486,8372622.2711999966,654008.5332,3537.6292000000003,340944.38829999982,8315983.6440000013,1295501.0898000009,,503865.86629999988,2360797.5741,11227368.945799993,738904.27159999986,5845.8114000000005,418570.57110000006,9295717.3121999986,1523467.4532000038,,590817.3249,2671383.3728999989,12558933.406799993,981012.79980000015,3188.6244,678247.0406000003,16706127.831199994,2648974.187200001,,931274.97539999953,7842020.4534000047,28140056.732800022,1445512.3208000003,5247.3174,686454.43260000017,17883501.397800002,2691953.571,,1049132.5667999997,5036390.6609999994,24133407.713399947,1395512.3945999998,3559.8438000000006,381185.81280000007,8738551.1929999981,1513834.1086000009,,564462.68180000014,2815244.8124,13649424.314600004,1062238.3389999997,4215.6045,451404.252,10348284.307500001,1792698.286499999,,668442.6495,3333842.5409999997,16163791.951500015,1257913.8225,,8361.33,223104.83000000005,45050.650000000023,,5203.8700000000008,60563.009999999987,475346.38,4176.2900000000018,49022.305299999993,758362.05539999972,16130602.128099995,2644413.0690999986,,1026482.3651,5396559.2858000007,26312905.356900025,1834656.3724999994,132377.59639999998,1054036.4197999998,19006499.285899993,2822339.1763000051,,1156762.7281000002,7365940.1018000031,33085363.447500046,1853992.6474999997,9548.4,582053.92999999982,23139079.150000002,3257294.6099999952,,1369131.7300000004,8419605.2999999989,36403210.240000017,1938663.2100000002,182059.28000000003,1166964.1099999996,18862309.875500005,2595980.5495000044,,1107431.4354999994,8115906.5389999989,34269874.879500009,1614910.7584999998,26944.380000000005,160995.71,6637731.4799999995,1243566.8299999998,,228331.84999999995,2814638.2800000003,15771495.379999993,677982.91000000027,887316.99999999732,673178.99999999988,285850.00000000023,155439.00000000003,151202,185369.00000000012,218359.0000000002,215104.00000000012,177013.00000000006,181912,7204.9999999999982
23705.269999999997,1559627.2100000007,30884669.470000003,4563391.4099999927,,1737400.7,10076952.85,36546177.07000003,5688897.1499999985,19161.0936,231599.63639999996,4898533.1824000012,851456.37719999941,,355963.674,1424267.191600001,6964424.7068000035,606844.93979999993,14564.368400000001,290525.71859999985,6690815.1048000026,1080879.9663999998,,454249.35039999982,1912130.7311999998,9385845.0263999924,637980.7694999997,28741.640400000008,347399.45460000006,7347799.7736000018,1277184.5658000021,,533945.51099999982,2136400.7874000003,10446637.060199993,910267.40970000019,17924.958400000003,558523.79160000011,13214682.365600001,2205345.3368000016,,820978.726,6360259.8504,23284426.259200007,1209002.4961999997,15769.639200000005,596514.1788,14552412.5136,2238368.8937999988,,944191.72860000015,4113285.6593999993,20240374.547399968,1125978.2748000002,7186.6284000000005,325763.68300000008,7110192.540000001,1292539.0224000001,,533703.8516,2329613.6702,11680322.975200012,764900.82960000017,8510.481,385772.78250000015,8419964.8500000015,1530638.3159999992,,632017.71900000027,2758753.0304999989,13831961.418000007,905803.61399999959,,6892.8200000000006,171637.88000000003,30324.760000000002,,3381.42,64225.899999999987,342027.71999999986,3453.45,27832.915399999998,631179.81970000011,13063327.7058,2255228.2131999992,,881502.53140000021,4349268.9778999984,22707380.955000017,1461526.2752,124634.90269999998,878895.84579999978,15687926.825199995,2450078.607900002,,1052296.252,6022748.9014000017,28690450.021800011,1534783.7546999995,15199.8,476764.85000000003,18524737.259999998,2807468.8499999978,,1233261.52,6794781.8099999977,31285271.190000009,1970508.14,198358.0625,979397.41899999988,15844527.048999997,2294887.5105000031,,1089889.6059999997,6737661.580000001,29772024.360000003,1345001.7165,13437.970000000001,125800.07999999996,5792002.3600000022,1097080.04,,190117.45999999996,2642760.86,13541468.739999989,443797.22,786418.99999999814,596708.00000000023,253965.00000000012,135672,133959.00000000003,163784.00000000003,194718.00000000023,191278.00000000003,157059.00000000006,159465.00000000012,6632
15210.7,1660576.7200000002,33978905.31000001,5008095.4499999946,,1573608.6500000006,14090204.34,40399860.679999992,8168855.9899999993,1298.6864,250646.38059999995,5457030.8188000023,955573.60359999922,,421417.5878000001,1920243.0082,7795587.1334,742234.4974,2581.9320000000002,309634.41609999974,7350002.7514000041,1216483.6620000005,,526121.88709999993,2562261.1536999997,10291531.199299997,1003925.0111,1948.0295999999998,375969.57090000005,8185546.2282,1433360.4054000026,,632126.38169999991,2880364.5123,11693380.700099997,1113351.7460999999,1062.5616,578305.04140000022,14469597.937199995,2428512.8084000014,,1085728.9082000002,8427403.845800003,26205836.014600009,1487222.8905999998,6723.1104,628609.581,15844080.164400006,2524248.5105999997,,1076489.3052,5489875.9799999995,21895590.072599962,2169981.1248000003,9261.1168,335945.593,7684277.4602,1430798.9368000003,,608414.6332,3169832.4947999991,13201627.386000015,1149886.7373999995,10967.112,397830.30749999994,9099802.2555000018,1694367.1619999991,,720491.0129999998,3753749.007,15633506.115000017,1361707.9785,,6002.34,186110.95000000007,33885.91,,10141.039999999999,69588.890000000014,378678.75,5573.31,35945.436,640329.23289999983,14807440.116299996,2520336.5560000003,,1033882.9638000003,5973504.5452000024,24966693.726600047,1993041.4379000005,117932.76319999996,910053.31759999972,17559344.456499998,2760995.4827000033,,1202010.5300000005,8052176.6675000032,31334348.802400019,1964726.9361999999,27637.11,521827.50000000023,21390800.799999997,3069361.1999999965,,1566229.4000000006,9601599.93,35662235.690000005,2088063.5500000003,176249.37200000003,1031082.6889999997,17319875.111500002,2598961.3325000047,,1207953.5000000002,8827785.7655,32559003.490000017,1660291.7500000005,33762.88,139153.71000000002,6269384.8100000005,1114757.9799999997,,193296.14999999994,3069588.88,14917537.279999988,1211993.8899999997,846465.99999999767,643982.00000000023,282688.00000000029,148325.99999999997,144732,178792.00000000006,209883.00000000012,207120.00000000006,167047.00000000006,168568,6815.0000000000018
93435.139999999985,1725020.3399999999,31995471.690000005,5682202.5399999879,243570,2000198.0100000007,9804551.6099999957,38093316.170000009,5247411.5299999984,9129.4675999999981,250465.76280000003,4850024.4100000029,942122.22499999951,60846.499999999985,478155.14780000009,1374934.8843999996,7160134.9556000028,596902.8648,7808.6370000000006,307511.26519999967,6659403.0242000045,1197901.7873000009,84602.51,588216.37569999974,1859199.8659999997,9467186.1009999849,617506.1668,13694.2014,375698.64419999992,7275036.6150000021,1413183.3375000046,91269.749999999971,717232.7217,2062402.3265999993,10740202.433399968,895354.29720000015,11239.8244,583327.44320000033,13129947.069999991,2552561.9950000024,165013.50000000006,1121650.1782,5953114.5336,25443239.836399969,1335196.4912000003,10595.7096,621420.14460000047,14531846.020799998,2483546.9652,186055.74000000002,1190435.4066,4017966.8693999993,20162415.453599956,1071997.0799999998,6191.131,330639.27299999993,7205853.2003999986,1408895.7824000004,71991.38,699477.28220000013,2201292.8761999994,11598640.348800022,635400.13180000009,7331.6025000000009,391546.50749999995,8533247.211,1668429.2159999989,85252.950000000012,828328.36050000007,2606794.1954999994,13735231.992000008,752447.52450000017,,6072.9999999999991,165669.36,42642.360000000008,,8714.2100000000009,51050.029999999992,352188.92,1939.5099999999998,40374.2311,667546.27429999935,13241689.378800001,2564197.9785999991,99973.87000000001,1129126.1821000006,4224290.2652999982,23009362.884600047,1405802.4689,132155.3674,931153.23069999926,15807638.489299994,2755299.568000007,118826.05000000002,1253911.8872000002,6012009.0800000029,30075709.617099997,1645415.3967999993,23900.11,498517.41000000003,18816344.93,3300729.3099999959,191452,1812195.0000000007,6551296.29,31271849.489999983,1488276.6099999994,194859.808,1030473.5544999996,15884535.660499997,2516219.4850000078,129541.75,1231042.3579999998,6808588.9430000018,31889392.6975,1547487.448,47445.05,120184.64000000001,5089791.46,1105142.7599999995,27002,217963.60999999996,1982123.5700000003,13340692.259999981,336366.3000000001,844651.99999999779,648342.99999999977,265680.00000000023,145634.99999999997,145419.00000000009,177714.00000000006,210303.00000000017,203355.00000000015,166266,173335.00000000003,7062.9999999999982
3152.65,1572966.1600000004,31750855.620000005,5109464.8099999875,,1714806.7500000007,11477295.309999997,39211638.810000077,7343935.6300000008,5560.9488,228182.18279999989,5168760.2406000029,973514.63439999975,,404121.6388,1704454.0809999995,7086979.9087999854,611576.26639999985,4781.5560000000005,281189.5341999997,7033340.6799000064,1224601.3844000029,,514207.50159999984,2304876.8932999982,9448774.3677999619,801486.1252,8341.4232000000011,342273.2742,7753140.3609,1460271.9516000072,,606182.45819999964,2556681.1215000004,10630469.863199972,917364.39960000024,10023.277199999999,552430.81320000032,14046739.051399991,2701667.1535999943,,979263.34719999984,7439487.0890000025,24199791.83719996,1301683.9716000003,6543.2448,569810.29560000007,15260983.117200002,2519445.6959999991,,1066623.6941999996,4981267.2552000033,20234076.482999951,1696822.5072,7997.67,330293.5262,7569765.756000001,1499049.3194000009,,565828.3600000001,2804846.3023999995,11853921.574800026,1123115.1597999998,9470.9250000000011,391137.07050000015,8964196.2900000028,1775189.983499998,,670059.9,3321528.5160000008,14037538.707000015,1330004.7945,,6178.8900000000012,188296.37999999995,34716.85,,6871.3600000000006,63103.82,371467.38,483.36,50921.773799999995,638495.0585,13880110.518200003,2577276.0358999996,,994923.20300000056,5182126.0072000027,22666044.764600027,1704596.1432999994,133195.69619999995,895760.9632999996,16439332.765799988,2779274.6877000052,346.15000000000003,1143190.8739999998,7225981.9814,29055444.941599973,1721453.5639000006,6171,519925.5,20156899.899999991,3371950.89999999,,1651000.7700000007,8399120.4699999988,31884211.43000003,2051623.2800000003,183694.09500000006,1003605.9214999996,16418057.760000005,2597396.3535000104,642.85,1125489.8329999996,8138104.013,30609904.832000021,1580300.8585000006,22712.1,144474.43,5933967.4299999988,1126748.9099999997,34155,223963.2399999999,2787134.47,13925703.689999983,781164.73,825185.999999998,625157.00000000012,266258.00000000023,141186,141941.00000000006,173602.00000000015,205176.00000000006,199624.00000000012,162100.00000000009,167055.00000000006,6728.9999999999991
13726.74,1692514.5300000005,34263423.95,5442046.3199999891,,1920659.96,11177282.420000002,41765872.980000094,5710695.5900000017,1002.4146,223005.47719999996,5213501.2182000019,1028843.8028000004,,398696.11540000007,1436448.3276000004,7180634.5775999911,503592.09779999993,881.46449999999993,288192.25979999988,6935124.5123000033,1305573.0566000023,,495334.40369999997,1947762.0663999997,9596786.12899997,622629.8367,1503.6219,334508.21579999995,7820251.8273,1543265.7042000056,,598044.1731,2154672.4913999997,10770951.866399979,755388.14670000016,820.15739999999983,548087.8468,13826928.075799998,2710746.0831999932,,948176.73259999976,6359428.5444000019,24696439.524399966,1243196.9282,1248.7716,604328.42040000006,14829011.486399999,2702956.3631999996,,1009866.0251999998,4216813.0602,20583533.202599961,1264831.3206,4055.9528,313441.6509999999,7318138.553,1508399.4322000004,,570340.61300000024,2385042.0509999995,12218244.405000012,833207.627,4803.102,371180.90249999997,8666216.7075000014,1786262.4854999986,,675403.35749999993,2824391.9025000012,14468973.637500016,986693.24250000017,,6976.5000000000018,194888.40000000005,31201.059999999998,,2729.65,63581.959999999977,387047.77,3918.81,37471.188400000006,652932.2559,14295357.383900002,2713034.6839000015,,1060954.0529,4739482.8153000008,24332782.927300025,1511924.8249,124000.7503,924229.1086,17087858.800599992,2919376.2899000053,,1220027.9336000006,6409302.0116999988,30609836.509699982,1707247.3061000004,8324.21,484455.93,19859287.95,3362791.4499999913,,1397700.5500000005,7124748.2199999988,32964455.100000054,1685068.97,182335.01649999997,1026921.142,16912640.485,2680638.4085000078,,1182101.8429999996,6964123.1594999991,31474345.350500029,1638609.4594999999,9556.6,186959.92999999996,5976620.2599999988,1100253.4899999995,,171466.79000000004,2650062.5000000005,14683585.669999978,824174.17999999993,841983.999999998,637336.99999999988,268372.00000000012,144101,144831.00000000006,176521.00000000012,207585.00000000012,203661.00000000003,165744,169274.00000000006,7249.0000000000018
17237.410000000003,1618240.8400000008,33263691.420000017,5386755.1799999941,,1725484.9800000002,11483439.749999998,42175240.360000074,7360859.0699999994,2096.0412,234993.73259999996,5787004.707,1027921.6947999998,,393352.74660000013,1770055.6808000011,8282283.6183999749,524115.05519999983,2815.119,292465.46589999984,7670133.5663,1304512.9992000018,,473190.24489999993,2345043.8582000006,10972731.37719997,662459.9692,3144.0618000000004,352490.5989,8680507.0605,1541882.5422000051,,590029.11989999982,2655083.5211999994,12423425.427599991,786172.58280000021,1714.9427999999998,569630.27940000047,15445102.312999995,2602691.9211999956,,901211.55540000007,7625377.1852000048,27662876.4696,1368260.9087999994,6057.2952000000005,597038.0532,16361411.0232,2700924.0725999996,,941357.17320000008,5000877.7145999987,23399706.787199937,1367630.304,3862.9469999999997,346445.8328,8582190.0622,1561236.741200001,43.7,605219.0954,3021939.2726000003,13549850.771400003,1015061.1908,4574.5425,410264.802,10163119.810500005,1848832.9829999981,51.75,716706.82349999994,3578612.2965000011,16045875.913500028,1202046.1470000003,,7356.1,207227.55000000002,39706.15,,6342.5199999999995,63422.560000000012,388043.79999999993,5656.0200000000013,28377.896099999998,664365.43399999978,15669484.764099997,2776208.9916000003,19.55,1044390.5235000002,5499203.6237,26336371.594500013,1629149.8054,136708.9829,931239.44269999978,18479655.236699987,2947172.3197000064,,1154174.3941000002,7597341.7282,33391245.501599967,1687562.4773000001,5265.73,536737.88,23257544.379999995,3613404.3299999954,,1523848.2700000007,9066622.5599999987,37027546.280000061,1864521.63,218048.81149999995,1044421.0984999997,18409936.486500002,2679089.7445000061,,1103061.5635,8531967.769,34746476.739000037,1553813.7094999996,4894.25,150936.27000000002,6419027.6300000008,1084900.5399999996,,207696.96999999994,2846466.290000001,15247932.239999983,661272.22,868166.99999999767,654593,278592.00000000023,148094.00000000003,147266.00000000012,180594.00000000012,211899.00000000015,209947.00000000012,171311.00000000009,174395.00000000012,7517.9999999999991
4411.5,1560496.84,33781635.74000001,4852328.4699999914,,1781144.6700000004,11317479.21,39653869.38000007,6256597.7600000007,1393.2622,212869.04099999994,5111330.9852000019,904203.22959999938,,383670.43439999997,1420773.3187999998,7286500.0955999913,540326.9102,1372.4615,277777.60829999979,6980621.4420000045,1168083.0362000009,,462953.61499999993,1933544.9969999988,9819608.1885999739,667312.10050000018,2089.8933,319303.56149999995,7666996.4778000014,1356304.8444000038,,575505.6516000001,2131159.9782,10929750.143399997,810490.36530000006,3553.6617999999994,499312.14900000015,14246880.618799997,2373310.4223999972,,905193.22359999991,6391803.7972000018,24590603.5564,1160993.5738000004,2257.9511999999995,586378.15020000015,15181571.326200003,2448806.5373999993,,923187.99540000036,4195749.1488000005,21175368.935999967,1354486.3302000002,6318.792,299675.334,7223409.6449999977,1363642.4754000006,15347.44,563889.01480000012,2242444.866,11754181.960200012,777984.678,7482.7800000000016,354878.68500000006,8554037.7374999989,1614839.7734999987,18174.600000000002,667763.30699999968,2655526.814999999,13919426.005500011,921297.64500000014,,5863.2099999999991,159461.41000000003,33660.299999999996,,5774.87,64848.69,390717.10000000003,7161.6600000000008,29194.706799999996,583523.8516,14075123.2511,2388170.1240999997,6865.9600000000009,1013277.1434000002,4504233.0206,23311593.908500016,1489129.4655999998,139553.78919999994,819510.9033999996,17085609.174899992,2585342.399500004,,1166056.1842999998,6076718.9259000029,29443785.293299995,1680719.8603999997,7473.9000000000005,448744.47000000003,19419938.43,2985034.8899999964,,1406408.5199999998,6689126.8400000017,31978448.150000036,1771789.4999999995,223711.07199999996,917504.536,17147647.471499998,2410085.9575000056,,1142104.3204999997,6577048.0425000023,30402949.362500012,1586776.061,15260.63,174693.36000000002,6342789.9399999995,715351.38999999966,,146646.41,2626637.24,14204255.479999987,762922.34999999986,824631.99999999767,617869.00000000023,260827.0000000002,140389.00000000009,139395.00000000003,170619.00000000003,201760.00000000015,200790.00000000009,163177,166679.00000000006,6328
25594.800000000007,1688139.6000000006,36517143.299999982,4974686.7499999953,,1865840.6500000008,12305517.059999999,41882197.06000004,7257534.1799999969,1123.6874,228561.1174,6050256.3044000017,955747.12859999959,,410801.64840000012,1670324.7044000004,7874455.8067999911,504409.78940000013,1379.7921,291677.65229999978,7974420.3641999913,1226791.5913000014,,489361.41199999984,2269710.1635999982,10579523.577999979,641062.21509999991,1685.5311000000002,342841.67610000004,9075384.4566,1433620.6929000034,,616202.47259999986,2505487.0565999993,11811683.710199986,756614.6841000003,5103.1406,550493.72060000012,15754784.653599977,2501579.0233999989,,962436.0796,7286144.0336000016,26566299.0792,1268230.1086000002,2788.5588,606286.11360000027,16947465.151199993,2560469.9837999991,,966028.6974,4920472.0218,22769019.625799954,1328651.8428000002,8194.529,325847.14619999996,9089667.8072000071,1439581.5424000008,,560929.3658,2689638.7079999996,12600790.207400015,869446.19780000031,9704.0475,385871.62050000008,10764080.297999999,1704767.6159999988,,664258.4595,3185098.4699999993,14921988.403500013,1029607.3394999999,,8975.3,233307.35000000006,33403.399999999994,,7706.9500000000007,83210.68,420303.0300000002,6364.59,18171.239900000008,634522.38129999989,16285897.733999996,2534131.0220000003,,975452.00210000027,5247277.8294,24971984.41990003,1367043.8354999993,99287.1131,891401.57050000026,18999701.52429999,2724563.0846000034,,1123834.9451000001,7217464.7321,31780587.006700017,1464243.7081999998,8775.9000000000015,503033.34,22151337.759999987,3301170.7499999944,,1715275.2600000009,8197447.6099999985,35241691.160000056,1805585.6099999999,164883.27049999998,998177.3815,18852083.126500007,2518033.8950000075,,1112781.1174999997,7965355.5605000015,33019132.802500028,1403959.3490000004,14642.369999999999,181016.27999999994,6178686.7999999989,1704059.7099999993,,241575.33000000002,2985053.0600000005,15421255.709999984,1361679.79,917516.999999997,691463.00000000023,289271.00000000017,156691.00000000003,158413.00000000006,192205.00000000006,225884.00000000017,225833.99999999994,183287,183277.99999999997,7815.0000000000027
