,Date,Region,Maladie,Depassement
3348,2011-03-01,5,1,0.0
3349,2011-03-01,5,2,5473.7800000000025
3350,2011-03-01,5,3,177325.76
3351,2011-03-01,5,4,28538.180000000004
3352,2011-03-01,5,5,0.0
3353,2011-03-01,5,6,3017.0000000000005
3354,2011-03-01,5,7,42059.060000000005
3355,2011-03-01,5,8,241605.63000000006
3356,2011-03-01,5,9,1303.9000000000005
3357,2011-03-01,75,1,14968.932700000003
3358,2011-03-01,75,2,871020.9889000001
3359,2011-03-01,75,3,15138682.458800009
3360,2011-03-01,75,4,2789744.9096999937
3361,2011-03-01,75,5,0.0
3362,2011-03-01,75,6,1073516.1297000002
3363,2011-03-01,75,7,4128113.5892000007
3364,2011-03-01,75,8,21647900.939200077
3365,2011-03-01,75,9,1674971.8769999999
3366,2011-03-01,76,1,86525.83800000005
3367,2011-03-01,76,2,1121905.4601999996
3368,2011-03-01,76,3,18211100.90519999
3369,2011-03-01,76,4,2946931.8171999934
3370,2011-03-01,76,5,0.0
3371,2011-03-01,76,6,1199482.5906000005
3372,2011-03-01,76,7,5771131.403099994
3373,2011-03-01,76,8,27691346.82649997
3374,2011-03-01,76,9,1850334.3726000004
3375,2011-03-01,84,1,17739.500000000004
3376,2011-03-01,84,2,655913.4800000003
3377,2011-03-01,84,3,22580307.74
3378,2011-03-01,84,4,3550152.990000001
3379,2011-03-01,84,5,0.0
3380,2011-03-01,84,6,1526322.9100000004
3381,2011-03-01,84,7,6556931.429999999
3382,2011-03-01,84,8,30252495.240000047
3383,2011-03-01,84,9,1782740.0900000005
3384,2011-03-01,93,1,144887.88600000003
3385,2011-03-01,93,2,1178334.0789999997
3386,2011-03-01,93,3,18150262.026000004
3387,2011-03-01,93,4,2689759.7739999928
3388,2011-03-01,93,5,0.0
3389,2011-03-01,93,6,1159962.3360000001
3390,2011-03-01,93,7,6412170.0825000005
3391,2011-03-01,93,8,28948358.055499993
3392,2011-03-01,93,9,1688465.3760000006
3393,2011-03-01,99,1,16823.810000000005
3394,2011-03-01,99,2,334221.2100000003
3395,2011-03-01,99,3,7673108.01
3396,2011-03-01,99,4,1370942.9599999995
3397,2011-03-01,99,5,0.0
3398,2011-03-01,99,6,420342.04000000004
3399,2011-03-01,99,7,2557739.9600000004
3400,2011-03-01,99,8,13859305.839999994
3401,2011-03-01,99,9,1305791.5800000008
3402,2011-04-01,11,1,1690.8200000000004
3403,2011-04-01,11,2,1540739.7
3404,2011-04-01,11,3,28461682.679999992
3405,2011-04-01,11,4,4507863.790000005
3406,2011-04-01,11,5,0.0
3407,2011-04-01,11,6,1436515.5299999998
3408,2011-04-01,11,7,9293441.190000001
3409,2011-04-01,11,8,31174096.410000082
3410,2011-04-01,11,9,7164589.140000002
3411,2011-04-01,24,1,2864.0788000000002
3412,2011-04-01,24,2,254318.0662
3413,2011-04-01,24,3,5146201.821200002
3414,2011-04-01,24,4,889670.7819999988
3415,2011-04-01,24,5,0.0
3416,2011-04-01,24,6,361336.11140000005
3417,2011-04-01,24,7,1427602.035199999
3418,2011-04-01,24,8,6194058.666399991
3419,2011-04-01,24,9,714124.8906000006
3420,2011-04-01,27,1,2334.9276000000004
3421,2011-04-01,27,2,306421.1798999998
3422,2011-04-01,27,3,6736693.054600003
3423,2011-04-01,27,4,1112472.4642000012
3424,2011-04-01,27,5,0.0
3425,2011-04-01,27,6,453786.4145000001
3426,2011-04-01,27,7,1891331.6274000003
3427,2011-04-01,27,8,8123670.908999982
3428,2011-04-01,27,9,827643.1669
3429,2011-04-01,28,1,4296.118200000001
3430,2011-04-01,28,2,381477.09930000006
3431,2011-04-01,28,3,7719302.731800001
3432,2011-04-01,28,4,1334506.1730000016
3433,2011-04-01,28,5,0.0
3434,2011-04-01,28,6,542004.1671000002
3435,2011-04-01,28,7,2141403.0527999992
3436,2011-04-01,28,8,9291087.999599967
3437,2011-04-01,28,9,1071187.3359000005
3438,2011-04-01,32,1,2395.877200000001
3439,2011-04-01,32,2,623400.0078000006
3440,2011-04-01,32,3,13024525.152799997
3441,2011-04-01,32,4,2293098.0979999937
3442,2011-04-01,32,5,0.0
3443,2011-04-01,32,6,784096.9065999996
3444,2011-04-01,32,7,5961035.638800006
3445,2011-04-01,32,8,20432413.711600017
3446,2011-04-01,32,9,1230747.6713999999
3447,2011-04-01,44,1,2917.1082000000006
3448,2011-04-01,44,2,610344.1668
3449,2011-04-01,44,3,14251459.56960001
3450,2011-04-01,44,4,2278845.082800002
3451,2011-04-01,44,5,0.0
3452,2011-04-01,44,6,932493.7403999997
3453,2011-04-01,44,7,4033300.8858000054
3454,2011-04-01,44,8,17207442.413399965
3455,2011-04-01,44,9,1597600.2551999998
3456,2011-04-01,52,1,11676.6628
3457,2011-04-01,52,2,397779.23860000004
3458,2011-04-01,52,3,7476529.780600001
3459,2011-04-01,52,4,1311920.9414000018
3460,2011-04-01,52,5,0.0
3461,2011-04-01,52,6,514830.3270000001
3462,2011-04-01,52,7,2328417.8330000015
3463,2011-04-01,52,8,10334582.92300003
3464,2011-04-01,52,9,934841.9824000001
3465,2011-04-01,53,1,13827.627000000002
3466,2011-04-01,53,2,471054.3615000003
3467,2011-04-01,53,3,8853785.266500004
3468,2011-04-01,53,4,1553590.5884999998
3469,2011-04-01,53,5,0.0
3470,2011-04-01,53,6,609667.4925
3471,2011-04-01,53,7,2757336.9075
3472,2011-04-01,53,8,12238321.882499985
3473,2011-04-01,53,9,1107049.716
3474,2011-04-01,5,1,0.0
3475,2011-04-01,5,2,6980.6200000000035
3476,2011-04-01,5,3,176156.03
3477,2011-04-01,5,4,28956.980000000003
3478,2011-04-01,5,5,0.0
3479,2011-04-01,5,6,5472.310000000003
3480,2011-04-01,5,7,52129.79
3481,2011-04-01,5,8,229162.5
3482,2011-04-01,5,9,2148.25
3483,2011-04-01,75,1,15752.1042
3484,2011-04-01,75,2,763784.0472999999
3485,2011-04-01,75,3,13611959.085700007
3486,2011-04-01,75,4,2273306.457099996
3487,2011-04-01,75,5,1926.7600000000002
3488,2011-04-01,75,6,914644.9211000002
3489,2011-04-01,75,7,4243080.415099999
3490,2011-04-01,75,8,19666248.71250005
3491,2011-04-01,75,9,2041030.7096000002
3492,2011-04-01,76,1,95436.7505
3493,2011-04-01,76,2,979460.2005999996
3494,2011-04-01,76,3,16142052.528699996
3495,2011-04-01,76,4,2396118.2489999947
3496,2011-04-01,76,5,1395.2400000000002
3497,2011-04-01,76,6,1036472.6939000001
3498,2011-04-01,76,7,5917890.525399999
3499,2011-04-01,76,8,25055584.676499974
3500,2011-04-01,76,9,1851051.7725000002
3501,2011-04-01,84,1,7927.3
3502,2011-04-01,84,2,581879.2100000002
3503,2011-04-01,84,3,20364414.58
3504,2011-04-01,84,4,2984464.4500000007
3505,2011-04-01,84,5,0.0
3506,2011-04-01,84,6,1427221.3600000003
3507,2011-04-01,84,7,7425359.709999998
3508,2011-04-01,84,8,28504492.960000023
3509,2011-04-01,84,9,1434900.7899999998
3510,2011-04-01,93,1,163080.88550000006
3511,2011-04-01,93,2,1031156.9319999992
3512,2011-04-01,93,3,16170489.458499994
3513,2011-04-01,93,4,2182024.1039999966
3514,2011-04-01,93,5,0.0
3515,2011-04-01,93,6,1004577.2555000006
3516,2011-04-01,93,7,6685010.449
3517,2011-04-01,93,8,26301716.525500033
3518,2011-04-01,93,9,1255265.3295000002
3519,2011-04-01,99,1,4534.270000000001
3520,2011-04-01,99,2,283543.68000000005
3521,2011-04-01,99,3,7247514.010000001
3522,2011-04-01,99,4,1216527.9199999988
3523,2011-04-01,99,5,0.0
3524,2011-04-01,99,6,515630.4800000002
3525,2011-04-01,99,7,2450597.9499999997
3526,2011-04-01,99,8,12230896.789999982
3527,2011-04-01,99,9,1054705.9900000002
3528,2011-05-01,11,1,47236.74999999999
3529,2011-05-01,11,2,1815079.94
3530,2011-05-01,11,3,35582432.23000002
3531,2011-05-01,11,4,5016168.840000002
3532,2011-05-01,11,5,0.0
3533,2011-05-01,11,6,1823419.89
3534,2011-05-01,11,7,11371243.95
3535,2011-05-01,11,8,37822677.21000009
3536,2011-05-01,11,9,5552785.339999999
3537,2011-05-01,24,1,3116.7246
3538,2011-05-01,24,2,282580.0845999999
3539,2011-05-01,24,3,5827181.3402
3540,2011-05-01,24,4,1026096.803599999
3541,2011-05-01,24,5,0.0
3542,2011-05-01,24,6,433123.251
3543,2011-05-01,24,7,1465788.112799999
3544,2011-05-01,24,8,6973594.588399989
3545,2011-05-01,24,9,699997.1066000003
3546,2011-05-01,27,1,3969.4821
3547,2011-05-01,27,2,353119.6910999997
3548,2011-05-01,27,3,7660843.975900003
3549,2011-05-01,27,4,1293971.513400001
3550,2011-05-01,27,5,0.0
3551,2011-05-01,27,6,549196.1342999999
3552,2011-05-01,27,7,1905561.0451999996
3553,2011-05-01,27,8,9326865.033799993
3554,2011-05-01,27,9,763628.2984999997
3555,2011-05-01,28,1,4675.0869
3556,2011-05-01,28,2,423870.1269000001
3557,2011-05-01,28,3,8740772.010300005
3558,2011-05-01,28,4,1539145.2054000043
3559,2011-05-01,28,5,0.0
3560,2011-05-01,28,6,649684.8764999999
3561,2011-05-01,28,7,2198682.169199999
3562,2011-05-01,28,8,10460391.882599974
3563,2011-05-01,28,9,1049995.6599000006
3564,2011-05-01,32,1,2550.0473999999995
3565,2011-05-01,32,2,739476.8874000005
3566,2011-05-01,32,3,15145568.153799996
3567,2011-05-01,32,4,2666854.2983999928
3568,2011-05-01,32,5,0.0
3569,2011-05-01,32,6,1068728.7289999998
3570,2011-05-01,32,7,6358687.913200002
3571,2011-05-01,32,8,23187540.20960005
3572,2011-05-01,32,9,1471910.0753999997
3573,2011-05-01,44,1,8239.419
3574,2011-05-01,44,2,723007.9200000002
3575,2011-05-01,44,3,16253268.5298
3576,2011-05-01,44,4,2666965.7292000023
3577,2011-05-01,44,5,0.0
3578,2011-05-01,44,6,1136386.1591999996
3579,2011-05-01,44,7,4012270.0896000057
3580,2011-05-01,44,8,20014098.55559992
3581,2011-05-01,44,9,1397084.2596
3582,2011-05-01,52,1,3344.9082
3583,2011-05-01,52,2,418787.56899999996
3584,2011-05-01,52,3,8197976.200400001
3585,2011-05-01,52,4,1509424.778600002
3586,2011-05-01,52,5,0.0
3587,2011-05-01,52,6,659468.8530000001
3588,2011-05-01,52,7,2083332.2084000004
3589,2011-05-01,52,8,11360908.932600025
3590,2011-05-01,52,9,763708.9558000001
3591,2011-05-01,53,1,3961.0755
3592,2011-05-01,53,2,495932.6475
3593,2011-05-01,53,3,9708129.710999997
3594,2011-05-01,53,4,1787476.711499998
3595,2011-05-01,53,5,0.0
3596,2011-05-01,53,6,780949.9574999998
3597,2011-05-01,53,7,2467103.931000001
3598,2011-05-01,53,8,13453707.946499987
3599,2011-05-01,53,9,904392.1845
3600,2011-05-01,5,1,0.0
3601,2011-05-01,5,2,6517.030000000002
3602,2011-05-01,5,3,198981.16999999995
3603,2011-05-01,5,4,38581.94
3604,2011-05-01,5,5,0.0
3605,2011-05-01,5,6,1778.6500000000003
3606,2011-05-01,5,7,50065.64000000001
3607,2011-05-01,5,8,281485.0200000001
3608,2011-05-01,5,9,1920.23
3609,2011-05-01,75,1,17576.651100000006
3610,2011-05-01,75,2,813601.2609000001
3611,2011-05-01,75,3,15638796.329200005
3612,2011-05-01,75,4,2550267.5874999966
3613,2011-05-01,75,5,0.0
3614,2011-05-01,75,6,1077311.6000999995
3615,2011-05-01,75,7,4153755.789000001
3616,2011-05-01,75,8,22010016.207500044
3617,2011-05-01,75,9,1573882.3080999998
3618,2011-05-01,76,1,77595.63419999996
3619,2011-05-01,76,2,1045525.9976
3620,2011-05-01,76,3,18457693.99389999
3621,2011-05-01,76,4,2738155.708399998
3622,2011-05-01,76,5,0.0
3623,2011-05-01,76,6,1176641.6669
3624,2011-05-01,76,7,5937607.069099996
3625,2011-05-01,76,8,28255238.41489996
3626,2011-05-01,76,9,1542662.6306
3627,2011-05-01,84,1,6190.5
3628,2011-05-01,84,2,597360.6499999999
3629,2011-05-01,84,3,21383424.26
3630,2011-05-01,84,4,3155665.949999999
3631,2011-05-01,84,5,0.0
3632,2011-05-01,84,6,1368705.13
3633,2011-05-01,84,7,6123843.420000003
3634,2011-05-01,84,8,30908709.15000003
3635,2011-05-01,84,9,1447634.4600000004
3636,2011-05-01,93,1,122481.02100000002
3637,2011-05-01,93,2,1099494.3050000002
3638,2011-05-01,93,3,18179266.0855
3639,2011-05-01,93,4,2563596.4639999983
3640,2011-05-01,93,5,0.0
3641,2011-05-01,93,6,1133151.7925000002
3642,2011-05-01,93,7,6694301.4125000015
3643,2011-05-01,93,8,29709439.4285
3644,2011-05-01,93,9,1207817.3510000005
3645,2011-05-01,99,1,33940.29
3646,2011-05-01,99,2,326636.5300000001
3647,2011-05-01,99,3,8008443.3199999975
3648,2011-05-01,99,4,1443817.789999999
3649,2011-05-01,99,5,0.0
3650,2011-05-01,99,6,439037.62
3651,2011-05-01,99,7,2589866.37
3652,2011-05-01,99,8,14304784.21999999
3653,2011-05-01,99,9,922090.3600000001
3654,2011-06-01,11,1,17174.839999999997
3655,2011-06-01,11,2,1689454.1699999997
3656,2011-06-01,11,3,32526238.460000005
3657,2011-06-01,11,4,4376605.119999999
3658,2011-06-01,11,5,0.0
3659,2011-06-01,11,6,1511131.5100000002
3660,2011-06-01,11,7,11177137.94
3661,2011-06-01,11,8,32856810.92000004
3662,2011-06-01,11,9,7745449.66
3663,2011-06-01,24,1,2280.4628
3664,2011-06-01,24,2,265248.4648
3665,2011-06-01,24,3,5394813.608800001
3666,2011-06-01,24,4,898670.8653999987
3667,2011-06-01,24,5,0.0
3668,2011-06-01,24,6,387751.82819999993
3669,2011-06-01,24,7,1479319.7650000004
3670,2011-06-01,24,8,6489410.250399989
3671,2011-06-01,24,9,699418.4362000001
3672,2011-06-01,27,1,1664.5947999999994
3673,2011-06-01,27,2,321689.1671999999
3674,2011-06-01,27,3,7311654.223200003
3675,2011-06-01,27,4,1157172.3811000006
3676,2011-06-01,27,5,0.0
3677,2011-06-01,27,6,467126.04429999995
3678,2011-06-01,27,7,1938592.5049
3679,2011-06-01,27,8,8598049.892799988
3680,2011-06-01,27,9,830033.2899
3681,2011-06-01,28,1,3420.694200000001
3682,2011-06-01,28,2,397872.69720000005
3683,2011-06-01,28,3,8092220.4132
3684,2011-06-01,28,4,1348006.2981000026
3685,2011-06-01,28,5,0.0
3686,2011-06-01,28,6,581627.7423
3687,2011-06-01,28,7,2218979.6475000004
3688,2011-06-01,28,8,9734115.375599984
3689,2011-06-01,28,9,1049127.6543000005
3690,2011-06-01,32,1,7708.153200000002
3691,2011-06-01,32,2,665268.1412000001
3692,2011-06-01,32,3,14645169.027199997
3693,2011-06-01,32,4,2371455.3626
3694,2011-06-01,32,5,0.0
3695,2011-06-01,32,6,911541.1057999999
3696,2011-06-01,32,7,6252588.985000004
3697,2011-06-01,32,8,21861068.077600013
3698,2011-06-01,32,9,1234415.3778
3699,2011-06-01,44,1,1632.945
3700,2011-06-01,44,2,644015.4996000004
3701,2011-06-01,44,3,15824581.647600004
3702,2011-06-01,44,4,2420479.342800001
3703,2011-06-01,44,5,0.0
3704,2011-06-01,44,6,930341.1894
3705,2011-06-01,44,7,4104051.717600002
3706,2011-06-01,44,8,18336462.66359993
3707,2011-06-01,44,9,1633603.3517999996
3708,2011-06-01,52,1,3286.6465999999996
3709,2011-06-01,52,2,396755.2792000001
3710,2011-06-01,52,3,7685321.324000001
3711,2011-06-01,52,4,1272210.519600001
3712,2011-06-01,52,5,0.0
3713,2011-06-01,52,6,522627.2696
3714,2011-06-01,52,7,2275057.0740000005
3715,2011-06-01,52,8,10389044.017600022
3716,2011-06-01,52,9,921733.8368
3717,2011-06-01,53,1,3892.0815
3718,2011-06-01,53,2,469841.778
3719,2011-06-01,53,3,9101038.41
3720,2011-06-01,53,4,1506565.0889999985
3721,2011-06-01,53,5,0.0
3722,2011-06-01,53,6,618900.7140000003
3723,2011-06-01,53,7,2694146.535000002
3724,2011-06-01,53,8,12302815.283999987
3725,2011-06-01,53,9,1091526.912
3726,2011-06-01,5,1,0.0
3727,2011-06-01,5,2,6297.4699999999975
3728,2011-06-01,5,3,195931.6
3729,2011-06-01,5,4,42234.49000000001
3730,2011-06-01,5,5,0.0
3731,2011-06-01,5,6,7290.86
3732,2011-06-01,5,7,61408.4
3733,2011-06-01,5,8,281754.7699999999
3734,2011-06-01,5,9,2988.74
3735,2011-06-01,75,1,18568.6955
3736,2011-06-01,75,2,735841.5639999999
3737,2011-06-01,75,3,14394616.397799995
3738,2011-06-01,75,4,2190275.196599999
3739,2011-06-01,75,5,0.0
3740,2011-06-01,75,6,864775.5963999998
3741,2011-06-01,75,7,4239846.4104
3742,2011-06-01,75,8,20172569.86620005
3743,2011-06-01,75,9,2008001.1662
3744,2011-06-01,76,1,140990.8584
3745,2011-06-01,76,2,944581.5147999999
3746,2011-06-01,76,3,17061324.182699993
3747,2011-06-01,76,4,2324991.822300001
3748,2011-06-01,76,5,0.0
3749,2011-06-01,76,6,945536.7740000001
3750,2011-06-01,76,7,6024186.212099997
3751,2011-06-01,76,8,25543191.72719998
3752,2011-06-01,76,9,2016778.092
3753,2011-06-01,84,1,8981.83
3754,2011-06-01,84,2,564333.23
3755,2011-06-01,84,3,20857383.729999997
3756,2011-06-01,84,4,2780434.9099999988
3757,2011-06-01,84,5,0.0
3758,2011-06-01,84,6,1251569.2400000002
3759,2011-06-01,84,7,6974275.949999997
3760,2011-06-01,84,8,28553235.30000002
3761,2011-06-01,84,9,1555136.3500000003
3762,2011-06-01,93,1,238845.828
3763,2011-06-01,93,2,1003344.0039999995
3764,2011-06-01,93,3,16950785.065500002
3765,2011-06-01,93,4,2137703.7825
3766,2011-06-01,93,5,0.0
3767,2011-06-01,93,6,907452.8059999995
3768,2011-06-01,93,7,6854662.2885
3769,2011-06-01,93,8,26559123.43500003
3770,2011-06-01,93,9,1599575.523
3771,2011-06-01,99,1,13921.11
3772,2011-06-01,99,2,303509.66
3773,2011-06-01,99,3,7397634.5299999975
3774,2011-06-01,99,4,1201440.6099999996
3775,2011-06-01,99,5,0.0
3776,2011-06-01,99,6,484465.22
3777,2011-06-01,99,7,2524367.06
3778,2011-06-01,99,8,13165704.55999999
3779,2011-06-01,99,9,1133736.1900000004
3780,2011-07-01,11,1,6520.709999999999
3781,2011-07-01,11,2,1473543.78
3782,2011-07-01,11,3,31301968.120000005
3783,2011-07-01,11,4,4528705.759999997
3784,2011-07-01,11,5,0.0
3785,2011-07-01,11,6,1409352.03
3786,2011-07-01,11,7,10325745.009999994
3787,2011-07-01,11,8,34128402.990000054
3788,2011-07-01,11,9,6608177.530000001
3789,2011-07-01,24,1,3280.2308000000003
3790,2011-07-01,24,2,211368.80599999998
3791,2011-07-01,24,3,5148009.114600001
3792,2011-07-01,24,4,838714.1949999989
3793,2011-07-01,24,5,0.0
3794,2011-07-01,24,6,343574.79419999995
3795,2011-07-01,24,7,1470078.0005999992
3796,2011-07-01,24,8,6239065.318199987
3797,2011-07-01,24,9,914424.4735999999
3798,2011-07-01,27,1,2494.8185999999996
3799,2011-07-01,27,2,266239.5171999999
3800,2011-07-01,27,3,6886383.660700003
3801,2011-07-01,27,4,1055974.0822999997
3802,2011-07-01,27,5,0.0
3803,2011-07-01,27,6,395080.33529999986
3804,2011-07-01,27,7,1899648.9030999998
3805,2011-07-01,27,8,8283293.139899991
3806,2011-07-01,27,9,994064.2855999998
3807,2011-07-01,28,1,4920.3462
3808,2011-07-01,28,2,317053.20899999974
3809,2011-07-01,28,3,7722013.671900001
3810,2011-07-01,28,4,1258071.2925000023
3811,2011-07-01,28,5,0.0
3812,2011-07-01,28,6,515362.1912999999
3813,2011-07-01,28,7,2205117.0009
3814,2011-07-01,28,8,9358597.977299988
3815,2011-07-01,28,9,1371636.7103999993
3816,2011-07-01,32,1,3110.2651999999994
3817,2011-07-01,32,2,534153.554
3818,2011-07-01,32,3,13233619.057399994
3819,2011-07-01,32,4,2260770.9349999996
3820,2011-07-01,32,5,0.0
3821,2011-07-01,32,6,834843.8097999997
3822,2011-07-01,32,7,6092959.591399998
3823,2011-07-01,32,8,21209116.835800014
3824,2011-07-01,32,9,1224106.6884000006
3825,2011-07-01,44,1,2704.9991999999997
3826,2011-07-01,44,2,548278.6638000001
3827,2011-07-01,44,3,14778797.7354
3828,2011-07-01,44,4,2173918.3152
3829,2011-07-01,44,5,0.0
3830,2011-07-01,44,6,757601.4293999998
3831,2011-07-01,44,7,3983278.6140000033
3832,2011-07-01,44,8,17689127.788799934
3833,2011-07-01,44,9,1812697.8119999997
3834,2011-07-01,52,1,1424.4338
3835,2011-07-01,52,2,312092.4648
3836,2011-07-01,52,3,7341487.694799999
3837,2011-07-01,52,4,1216440.8228000004
3838,2011-07-01,52,5,0.0
3839,2011-07-01,52,6,438293.01459999994
3840,2011-07-01,52,7,2204167.629400001
3841,2011-07-01,52,8,10322787.764800014
3842,2011-07-01,52,9,994865.0229999995
3843,2011-07-01,53,1,1686.8294999999998
3844,2011-07-01,53,2,369583.1820000001
3845,2011-07-01,53,3,8693867.006999996
3846,2011-07-01,53,4,1440522.0269999988
3847,2011-07-01,53,5,0.0
3848,2011-07-01,53,6,519031.20149999997
3849,2011-07-01,53,7,2610198.5085
3850,2011-07-01,53,8,12224353.931999985
3851,2011-07-01,53,9,1178129.6325
3852,2011-07-01,5,1,0.0
3853,2011-07-01,5,2,5300.920000000002
3854,2011-07-01,5,3,175171.8099999999
3855,2011-07-01,5,4,30217.519999999982
3856,2011-07-01,5,5,0.0
3857,2011-07-01,5,6,2734.19
3858,2011-07-01,5,7,42483.06999999999
3859,2011-07-01,5,8,259439.03999999998
3860,2011-07-01,5,9,930.8499999999999
3861,2011-07-01,75,1,13435.143899999997
3862,2011-07-01,75,2,604702.2277999998
3863,2011-07-01,75,3,13785985.726
3864,2011-07-01,75,4,2060734.7522
3865,2011-07-01,75,5,0.0
3866,2011-07-01,75,6,808622.1842999997
3867,2011-07-01,75,7,4245003.549300001
3868,2011-07-01,75,8,19487509.29540004
3869,2011-07-01,75,9,2025755.3966999985
3870,2011-07-01,76,1,62736.764299999995
3871,2011-07-01,76,2,793277.3323999994
3872,2011-07-01,76,3,16385527.389699997
3873,2011-07-01,76,4,2160514.335
3874,2011-07-01,76,5,0.0
3875,2011-07-01,76,6,951188.4430999999
3876,2011-07-01,76,7,5884475.953299998
3877,2011-07-01,76,8,24606315.435799967
3878,2011-07-01,76,9,1783708.1877999997
3879,2011-07-01,84,1,3954.8199999999997
3880,2011-07-01,84,2,466713.3599999999
3881,2011-07-01,84,3,21040736.379999995
3882,2011-07-01,84,4,2765752.2199999993
3883,2011-07-01,84,5,5280.0
3884,2011-07-01,84,6,1178902.44
3885,2011-07-01,84,7,7140435.349999999
3886,2011-07-01,84,8,28184517.980000008
3887,2011-07-01,84,9,1635703.5499999998
3888,2011-07-01,93,1,99300.16849999999
3889,2011-07-01,93,2,847774.343
3890,2011-07-01,93,3,16307375.402500004
3891,2011-07-01,93,4,1972902.2429999998
3892,2011-07-01,93,5,0.0
3893,2011-07-01,93,6,942727.1164999998
3894,2011-07-01,93,7,6545615.459499999
3895,2011-07-01,93,8,25700636.702000014
3896,2011-07-01,93,9,1186853.200000001
3897,2011-07-01,99,1,21113.529999999995
3898,2011-07-01,99,2,256310.33000000002
3899,2011-07-01,99,3,6900425.269999998
3900,2011-07-01,99,4,1114477.0199999996
3901,2011-07-01,99,5,0.0
3902,2011-07-01,99,6,334134.91
3903,2011-07-01,99,7,2215804.55
3904,2011-07-01,99,8,12460935.60999999
3905,2011-07-01,99,9,884946.0600000002
3906,2011-08-01,11,1,1306.7799999999997
3907,2011-08-01,11,2,873069.2199999997
3908,2011-08-01,11,3,15824229.149999993
3909,2011-08-01,11,4,3752022.139999996
3910,2011-08-01,11,5,0.0
3911,2011-08-01,11,6,1281961.3899999997
3912,2011-08-01,11,7,3449985.3399999994
3913,2011-08-01,11,8,27286137.860000007
3914,2011-08-01,11,9,572801.1799999999
3915,2011-08-01,24,1,7348.514799999999
3916,2011-08-01,24,2,176617.45859999993
3917,2011-08-01,24,3,2806301.3484000014
3918,2011-08-01,24,4,767323.600999999
3919,2011-08-01,24,5,0.0
3920,2011-08-01,24,6,315118.7050000001
3921,2011-08-01,24,7,636204.36
3922,2011-08-01,24,8,5447737.532599987
3923,2011-08-01,24,9,122063.8562
3924,2011-08-01,27,1,5010.351000000001
3925,2011-08-01,27,2,220849.0386999999
3926,2011-08-01,27,3,4002670.512000001
3927,2011-08-01,27,4,1073456.5030999994
3928,2011-08-01,27,5,0.0
3929,2011-08-01,27,6,408736.2106999999
3930,2011-08-01,27,7,870776.3255999994
3931,2011-08-01,27,8,7498156.412699982
3932,2011-08-01,27,9,132381.33150000006
3933,2011-08-01,28,1,11022.772199999998
3934,2011-08-01,28,2,264926.18789999996
3935,2011-08-01,28,3,4209452.022600002
3936,2011-08-01,28,4,1150985.401500002
3937,2011-08-01,28,5,0.0
3938,2011-08-01,28,6,472678.0574999999
3939,2011-08-01,28,7,954306.5399999997
3940,2011-08-01,28,8,8171606.298899983
3941,2011-08-01,28,9,183095.78429999997
3942,2011-08-01,32,1,11738.671199999999
3943,2011-08-01,32,2,464177.7734000001
3944,2011-08-01,32,3,7799068.369600001
3945,2011-08-01,32,4,2153324.809000002
3946,2011-08-01,32,5,0.0
3947,2011-08-01,32,6,757647.8450000002
3948,2011-08-01,32,7,3154835.7100000004
3949,2011-08-01,32,8,19636911.81940002
3950,2011-08-01,32,9,525263.4977999999
3951,2011-08-01,44,1,4008.280799999999
3952,2011-08-01,44,2,452399.86139999994
3953,2011-08-01,44,3,8938168.547400001
3954,2011-08-01,44,4,2369537.555399999
3955,2011-08-01,44,5,0.0
3956,2011-08-01,44,6,859284.6918
3957,2011-08-01,44,7,1896386.4143999994
3958,2011-08-01,44,8,16386748.34639994
3959,2011-08-01,44,9,240860.56019999992
3960,2011-08-01,52,1,2852.9221999999995
3961,2011-08-01,52,2,269738.90359999996
3962,2011-08-01,52,3,4175207.5616000006
3963,2011-08-01,52,4,1068688.5312000006
3964,2011-08-01,52,5,0.0
3965,2011-08-01,52,6,457729.58899999986
3966,2011-08-01,52,7,910781.5223999999
3967,2011-08-01,52,8,8810040.954000011
3968,2011-08-01,52,9,150473.8743999999
3969,2011-08-01,53,1,3378.4604999999997
3970,2011-08-01,53,2,319427.64900000003
3971,2011-08-01,53,3,4944324.743999998
3972,2011-08-01,53,4,1265552.2079999992
3973,2011-08-01,53,5,0.0
3974,2011-08-01,53,6,542048.1975
3975,2011-08-01,53,7,1078557.0659999994
3976,2011-08-01,53,8,10432943.234999998
3977,2011-08-01,53,9,178192.74600000004
3978,2011-08-01,5,1,0.0
3979,2011-08-01,5,2,5167.549999999999
3980,2011-08-01,5,3,192080.81000000006
3981,2011-08-01,5,4,43367.77999999998
3982,2011-08-01,5,5,0.0
3983,2011-08-01,5,6,8394.019999999999
3984,2011-08-01,5,7,34719.159999999996
3985,2011-08-01,5,8,289149.6699999998
3986,2011-08-01,5,9,762.2999999999998
3987,2011-08-01,75,1,22063.513099999996
3988,2011-08-01,75,2,543968.8589999998
3989,2011-08-01,75,3,8450706.1366
3990,2011-08-01,75,4,1848619.0683999993
3991,2011-08-01,75,5,0.0
3992,2011-08-01,75,6,819151.3437000001
3993,2011-08-01,75,7,1968935.7519999996
3994,2011-08-01,75,8,17333852.89640001
3995,2011-08-01,75,9,360096.637
3996,2011-08-01,76,1,92784.21669999999
3997,2011-08-01,76,2,672335.9313999999
3998,2011-08-01,76,3,10039132.966799999
3999,2011-08-01,76,4,1955549.1319000002
4000,2011-08-01,76,5,0.0
